frequency_hz,vswr
126000001,4.035342369508697
127000001,4.052972127712975
128000001,4.1212752384815605
129000001,4.192438639756826
130000001,4.2355195894639
131000001,4.255958234419859
132000001,4.404720610386516
133000001,4.592723020063824
134000001,4.775375310811332
135000001,4.926725716972006
136000001,4.950406045917336
137000001,5.100452051881388
138000001,5.148032065566101
139000001,5.06212359083797
140000001,5.064835431128799
141000001,5.0286405458696946
142000001,4.916391851879098
143000001,4.796946442980013
144000001,4.653796057946194
145000001,4.498811786761076
146000001,4.535821398795916
147000001,4.533575193878837
148000001,4.465501550739379
149000001,4.410877444270599
150000001,4.380050721025694
151000001,4.340301052092708
152000001,4.251777123943776
153000001,4.114339514293308
154000001,3.9548820557874467
155000001,3.819470690681824
156000001,3.700413202321206
157000001,3.6067825677596788
158000001,3.546122521245936
159000001,3.4551864633623124
160000001,3.411084301850116
161000001,3.302617648996214
162000001,3.177849556547451
163000001,3.067400241968112
164000001,2.9692501822796644
165000001,2.8677052613529392
166000001,2.774787812864051
167000001,2.682127559780676
168000001,2.5830639346709092
169000001,2.4623065438127605
170000001,2.3265575677952977
171000001,2.2180534688284523
172000001,2.123607273029248
173000001,2.0179035442975097
174000001,1.921860939885929
175000001,1.825738763070057
176000001,1.7404470846105915
177000001,1.6627029700792086
178000001,1.5935283680307997
179000001,1.5282266853535629
180000001,1.4709983412786867
181000001,1.4431455434671803
182000001,1.4389498128633629
183000001,1.426657408049394
184000001,1.3995907083018528
185000001,1.372526271318607
186000001,1.350108242853739
187000001,1.330836376985318
188000001,1.3417923451938172
189000001,1.352878394357487
190000001,1.343624116588154
191000001,1.3333558174071372
192000001,1.3298787986467946
193000001,1.3301202280601825
194000001,1.3424480380173713
195000001,1.372705578117166
196000001,1.3980783641831758
197000001,1.4198681087745022
198000001,1.4659120067669404
199000001,1.4877059981186167
200000001,1.5141668663071768
200000000,1.6305990773878376
201000000,1.6539654023276482
202000000,1.6490828043381005
203000000,1.6390228883567382
204000000,1.6481845936250437
205000000,1.684795650672083
206000000,1.7387177418273403
207000000,1.7693021242105422
208000000,1.801896053439935
209000000,1.8391496079192653
210000000,1.8818765373314834
211000000,1.8876397335909778
212000000,1.875575594679421
213000000,1.9238219204996219
214000000,2.014860550818734
215000000,2.134089985759061
216000000,2.1307008763771256
217000000,2.1828606483886386
218000000,2.247417184514585
219000000,2.302096620289849
220000000,2.380742037429259
221000000,2.3939757199274845
222000000,2.470161518135652
223000000,2.539387169479712
224000000,2.5079254707455045
225000000,2.5643342652791903
226000000,2.6522811581167356
227000000,2.720739405101241
228000000,2.792007587045049
229000000,2.966493261257329
230000000,3.118068150150959
231000000,3.1788758675853197
232000000,3.247541328686081
233000000,3.3664783326690775
234000000,3.409863090569038
235000000,3.458452746057654
236000000,3.530180081846616
237000000,3.611909877713734
238000000,3.642204290387943
239000000,3.706676089632993
240000000,3.8627129677671252
241000000,3.983289887458416
242000000,4.10781782656949
243000000,4.319416308028434
244000000,4.566478279652121
245000000,4.8632267938805605
246000000,5.075404229583651
247000000,5.22817824752068
248000000,5.411412026581078
249000000,5.53764104129085
250000000,5.630612287833651
251000000,5.6481434802159844
252000000,5.549930609217363
253000000,5.474484669709096
254000000,5.41520289618342
255000000,5.326323002138954
256000000,5.169592672152969
257000000,4.966610937813294
258000000,4.7448753034450695
259000000,4.560391359512049
260000000,4.418638291413408
261000000,4.281984178888601
262000000,4.151412482053205
263000000,4.07717315644589
264000000,4.044621728158201
265000000,4.092376938328684
266000000,4.216466851855952
267000000,4.366890234938076
268000000,4.561370428268391
269000000,4.8429703004173
270000000,5.185001738313903
271000000,5.554076415979158
272000000,5.96194149683575
273000000,6.376657304840968
274000000,6.754674731300015
275000000,7.139519431703308
276000000,7.46801258045223
277000000,7.656121440031474
278000000,7.784470636155637
279000000,7.928893413373801
280000000,7.99140239798836
281000000,8.010427613574414
282000000,7.977085009032181
283000000,7.963752657772133
284000000,7.886323642381144
285000000,7.765177000435289
286000000,7.644803782958214
287000000,7.474689070564685
288000000,7.321065891953605
289000000,7.173835827788991
290000000,6.997256134892059
291000000,6.832323299797728
292000000,6.647786750985301
293000000,6.490108884853489
294000000,6.362056142555633
295000000,6.237689714472839
296000000,6.126964762301543
297000000,6.02660011791873
298000000,5.941332673670239
299000000,5.890126445803604
300000000,5.814126801429662
301000000,5.770575216363598
302000000,5.747592860592137
303000000,5.697291668156483
304000000,5.66522441044766
305000000,5.623418480125386
306000000,5.589108950351689
307000000,5.570282020210323
308000000,5.556474591961333
309000000,5.557271980876114
310000000,5.558321934552345
311000000,5.554527452934255
312000000,5.562000426965124
313000000,5.584242219184462
314000000,5.5997100395966966
315000000,5.623862809570833
316000000,5.620617467073667
317000000,5.628380697272609
318000000,5.663338627239309
319000000,5.654956870321402
320000000,5.66450865649224
321000000,5.6782969340240355
322000000,5.6624106861305386
323000000,5.645559647454217
324000000,5.636086456376459
325000000,5.60599347958486
326000000,5.5753862163629275
327000000,5.543007690808278
328000000,5.489660269527778
329000000,5.449935628152959
330000000,5.400886625093614
331000000,5.331358096102394
332000000,5.266137294531092
333000000,5.203604246468743
334000000,5.123878867379619
335000000,5.0485623468669525
336000000,4.973046421798865
337000000,4.897534320341871
338000000,4.813975657835558
339000000,4.727123402885712
340000000,4.660493989620318
341000000,4.588988679330335
342000000,4.512307958965675
343000000,4.4484525553316985
344000000,4.372383247336446
345000000,4.2722673249705325
346000000,4.161634552014925
347000000,4.05098146037414
348000000,3.9251132501599777
349000000,3.789510264230742
350000000,3.6519328836897045
351000000,3.4997388403276033
352000000,3.3318426005062474
353000000,3.162227247626705
354000000,2.973139415857439
355000000,2.7703232641385314
356000000,2.5661240103276395
357000000,2.372860892528965
358000000,2.1870045285374875
359000000,1.9948819073629906
360000000,1.815611035914151
361000000,1.6517213390710102
362000000,1.5121985665744568
363000000,1.3871862976331064
364000000,1.271053146706164
365000000,1.191102414199123
366000000,1.1776016182229283
367000000,1.2313788368569998
368000000,1.3144075142743228
369000000,1.4129184598318727
370000000,1.529627054821051
371000000,1.6386880439078937
372000000,1.7472361094045294
373000000,1.8531806751942417
374000000,1.9438397063851272
375000000,2.0309240719024344
376000000,2.1225747121032517
377000000,2.2305631487721476
378000000,2.3438324232958756
379000000,2.4572276862890874
380000000,2.586391280936015
381000000,2.7213008348597443
382000000,2.8427474779065314
383000000,2.971715343518849
384000000,3.0927918981513383
385000000,3.218816976606211
386000000,3.3395171066468743
387000000,3.453122566308924
388000000,3.552263487552915
389000000,3.6484389062733245
390000000,3.729059133287611
391000000,3.7958503132263677
392000000,3.856955344286814
393000000,3.917867087366878
394000000,3.977740482093437
395000000,4.031858961640322
396000000,4.070337763499146
397000000,4.100814703036401
398000000,4.116979704365249
399000000,4.126377407373585
400000000,4.132875735635347
401000000,4.126120486312609
402000000,4.120448012667596
403000000,4.115508764568169
404000000,4.104547049268511
405000000,4.093362090012848
406000000,4.069631493957871
407000000,4.037121162097139
408000000,4.017658313686126
409000000,3.975002115530725
410000000,3.932480509115199
411000000,3.897030679546762
412000000,3.8607646583334625
413000000,3.8342559921286243
414000000,3.8061715300524783
415000000,3.7713385560128634
416000000,3.7411643833139947
417000000,3.701310122928884
418000000,3.6625237920529443
419000000,3.617437829199115
420000000,3.573171635634342
421000000,3.5243119840053594
422000000,3.472267943054983
423000000,3.4186788891742235
424000000,3.3561422709161866
425000000,3.293881481735308
426000000,3.2246506189535133
427000000,3.163376789711108
428000000,3.1009615549146514
429000000,3.042295316123759
430000000,2.9807565593344068
431000000,2.9246139354235843
432000000,2.8692823329156263
433000000,2.8270802018413685
434000000,2.780235361194829
435000000,2.733213560242664
436000000,2.6879165755533685
437000000,2.63886102665154
438000000,2.5919656271513816
439000000,2.5491027604923038
440000000,2.502681489091924
441000000,2.4580403911069637
442000000,2.4144539242421015
443000000,2.373579054571221
444000000,2.332782283971811
445000000,2.297108715604018
446000000,2.262810542073621
447000000,2.2314575381809196
448000000,2.203366990887528
449000000,2.1780556164946097
450000000,2.1537993385061434
451000000,2.1376187060188356
452000000,2.121177468206412
453000000,2.112223362099665
454000000,2.1068139534480963
455000000,2.105103813600609
456000000,2.1097776571414184
457000000,2.1190120207610867
458000000,2.1352701376805245
459000000,2.156784941168674
460000000,2.183880809684613
461000000,2.2150763395130664
462000000,2.2515451880116264
463000000,2.295909012210809
464000000,2.347198157055899
465000000,2.4060463403631234
466000000,2.4723345223073547
467000000,2.546261642181641
468000000,2.6258973087162105
469000000,2.7141299801495418
470000000,2.8081219476588557
471000000,2.9094833733209424
472000000,3.015389409346856
473000000,3.1274784624467564
474000000,3.248485598300252
475000000,3.3658106329736013
476000000,3.496076414905958
477000000,3.643182055164674
478000000,3.7867590105223496
479000000,3.9238552915398364
480000000,4.065725301695819
481000000,4.193009568874485
482000000,4.297207368616464
483000000,4.400860933937355
484000000,4.469330010208137
485000000,4.515116704936427
486000000,4.560235896129713
487000000,4.573664441000876
488000000,4.584426901570268
489000000,4.607126499444217
490000000,4.646636707386731
491000000,4.676878222020995
492000000,4.6810773684153
493000000,4.719917514033964
494000000,4.755985670344054
495000000,4.769074366402952
496000000,4.807100991493525
497000000,4.8281298254908105
498000000,4.857853935353277
499000000,4.883694321996438
500000000,4.920760878567495
501000000,4.959805071659946
502000000,4.994767422016401
503000000,5.026556930223719
504000000,5.047706839065487
505000000,5.0750890593943465
506000000,5.071563108853942
507000000,5.048970311972609
508000000,5.017381790008993
509000000,5.034008097958988
510000000,5.089548460706877
511000000,5.164237415470196
512000000,5.242152015850018
513000000,5.343056687618244
514000000,5.455988295852783
515000000,5.580024526160522
516000000,5.683153056529501
517000000,5.815758082402599
518000000,5.91661783065572
519000000,5.9860525610555095
520000000,6.0130316936421675
521000000,6.019768349869051
522000000,6.046224052257817
523000000,6.056594954390887
524000000,6.065294651276104
525000000,6.081816991175417
526000000,6.112767785104231
527000000,6.118094509195085
528000000,6.101145599257862
529000000,6.09212163848498
530000000,6.053560901709785
531000000,6.038082018460308
532000000,6.004404545587054
533000000,5.96885255387778
534000000,5.885927425216112
535000000,5.830746893731463
536000000,5.777741996230096
537000000,5.741617431968065
538000000,5.694406603411396
539000000,5.637207007175731
540000000,5.560764260479695
541000000,5.488311779395713
542000000,5.404434507045176
543000000,5.297316421354953
544000000,5.190838683153546
545000000,5.0838532991034295
546000000,4.9808642359334
547000000,4.8842079476914515
548000000,4.8035388922143465
549000000,4.72372649730149
550000000,4.658540973842915
551000000,4.6064673597479
552000000,4.576177907188987
553000000,4.512192683670059
554000000,4.472800748082708
555000000,4.432561286708423
556000000,4.366948607599263
557000000,4.315576332119881
558000000,4.268060997849098
559000000,4.214815770493619
560000000,4.1710128155578925
561000000,4.127676644894568
562000000,4.077699661162675
563000000,4.0414058872163405
564000000,4.0105882788534135
565000000,3.972145688404042
566000000,3.9422430502369883
567000000,3.910719798336451
568000000,3.872813525248958
569000000,3.8286188471539977
570000000,3.7827176522137638
571000000,3.740153590180324
572000000,3.706489823150999
573000000,3.6748219641437605
574000000,3.641362223462418
575000000,3.611336916629318
576000000,3.5806360850872476
577000000,3.5555130135736066
578000000,3.5222892166975672
579000000,3.486459288275397
580000000,3.4489967754623008
581000000,3.4115397058010277
582000000,3.375608278881303
583000000,3.340740164044352
584000000,3.2999404623418007
585000000,3.264333330488767
586000000,3.2398548999191283
587000000,3.203407530282208
588000000,3.164365064478719
589000000,3.1300926599770187
590000000,3.0884589127355113
591000000,3.043018170579245
592000000,3.0050469467976604
593000000,2.9634447304470997
594000000,2.9186010638574826
595000000,2.889331084113016
596000000,2.857429633244331
597000000,2.8167731624842154
598000000,2.7752242936587
599000000,2.742710762622874
600000000,2.720778210213703
601000000,2.695520353953811
602000000,2.6692553829804595
603000000,2.638262155797124
604000000,2.60922373736866
605000000,2.5749399567908324
606000000,2.5373134754098237
607000000,2.513248038763064
608000000,2.492720376657962
609000000,2.4631162610356507
610000000,2.4420480231502726
611000000,2.422854726027445
612000000,2.3990056076934314
613000000,2.3868274663500895
614000000,2.3823644446906354
615000000,2.3756923218157575
616000000,2.374736636780814
617000000,2.3712592882247083
618000000,2.3572120936951846
619000000,2.33324792057754
620000000,2.3067514591830682
621000000,2.278616572133467
622000000,2.2510421515401093
623000000,2.2150228174844524
624000000,2.1732678743706635
625000000,2.117080126358427
626000000,2.055218386702166
627000000,1.9908878251197812
628000000,1.9219357688534984
629000000,1.8501194529177498
630000000,1.779756405064394
631000000,1.716777606544147
632000000,1.6515871115502925
633000000,1.5899892656502106
634000000,1.5353225478245043
635000000,1.4837320574974824
636000000,1.439592027624741
637000000,1.3992553906043967
638000000,1.3608947545873558
639000000,1.3282880154504308
640000000,1.3008256131245586
641000000,1.2712593467639361
642000000,1.2430623555439304
643000000,1.2181861269051466
644000000,1.1915264947904376
645000000,1.1694885137833804
646000000,1.1535223721064893
647000000,1.1436312698813627
648000000,1.1412271186914142
649000000,1.141381800728429
650000000,1.1515949712887175
651000000,1.1666808525381507
652000000,1.181863310845044
653000000,1.1979076552080663
654000000,1.2115709857728332
655000000,1.2197010874007053
656000000,1.2255813770307094
657000000,1.2270660603019592
658000000,1.2261072597004756
659000000,1.2256608164478573
660000000,1.2269246320131766
661000000,1.231213997996412
662000000,1.2376797555688075
663000000,1.246047952541627
664000000,1.2573171742105638
665000000,1.272329773571907
666000000,1.2932517369661056
667000000,1.318521334186836
668000000,1.3489972697563477
669000000,1.3810380825527688
670000000,1.4146680070437025
671000000,1.4496164949255383
672000000,1.4834614544326075
673000000,1.5217012897262845
674000000,1.5588252220827035
675000000,1.5944766832765742
676000000,1.6316790887204662
677000000,1.6671758061166115
678000000,1.7048470506848064
679000000,1.7427272015054087
680000000,1.7819759504858987
681000000,1.8231640326158807
682000000,1.8673488597352708
683000000,1.9094353672711404
684000000,1.9456701557824319
685000000,1.9817693204230666
686000000,2.0119460855190785
687000000,2.0374853749799238
688000000,2.056148693695909
689000000,2.0686427014621684
690000000,2.0768086428543793
691000000,2.0841722135111955
692000000,2.0913524462334823
693000000,2.1031612826599497
694000000,2.1180571531358363
695000000,2.135163323035758
696000000,2.150112157861604
697000000,2.163931978116703
698000000,2.1740573329053006
699000000,2.18566625042076
700000000,2.196225201405059
701000000,2.2075795874831017
702000000,2.217235388405263
703000000,2.225633784080367
704000000,2.2298016055772805
705000000,2.2293843369983626
706000000,2.2250618500688697
707000000,2.218699993546041
708000000,2.211829940942371
709000000,2.204757704992291
710000000,2.1958574096082852
711000000,2.1881548716065455
712000000,2.1812169203332887
713000000,2.170744890477438
714000000,2.161354802822765
715000000,2.154327306571427
716000000,2.1468391776066142
717000000,2.1354750192467686
718000000,2.1257554268600143
719000000,2.1154469203538095
720000000,2.0998521054516344
721000000,2.0860371764547962
722000000,2.0708480523667334
723000000,2.0495507316633885
724000000,2.0281135305157254
725000000,2.0043540788757603
726000000,1.9795213782918868
727000000,1.958781443084627
728000000,1.9388599779500137
729000000,1.920106485954875
730000000,1.902850137890027
731000000,1.8834390082971009
732000000,1.8649487971148362
733000000,1.8422654622045724
734000000,1.8198570183022607
735000000,1.7976023774224745
736000000,1.7747270006161286
737000000,1.7507683743140392
738000000,1.7268268331960464
739000000,1.7052481059427629
740000000,1.6859207888863446
741000000,1.6684628439972278
742000000,1.6499232018700676
743000000,1.633183312230068
744000000,1.6138725386824224
745000000,1.593468646397036
746000000,1.5747866585940435
747000000,1.5553474563996224
748000000,1.5363666849623334
749000000,1.516370122470131
750000000,1.496975482860716
751000000,1.4773459397666453
752000000,1.4561606010040582
753000000,1.4365283290953332
754000000,1.4196550368078367
755000000,1.399527111611238
756000000,1.3829644990338859
757000000,1.3670712323003722
758000000,1.3457613103913666
759000000,1.3271485015035576
760000000,1.3081196419259415
761000000,1.2876713806608737
762000000,1.2699883675714223
763000000,1.2511273062852455
764000000,1.2326948808950653
765000000,1.214169542996988
766000000,1.1947493677645435
767000000,1.1758708895676315
768000000,1.1548716079102432
769000000,1.1323660901698234
770000000,1.1106623869245622
771000000,1.0894066745827777
772000000,1.0684675741541918
773000000,1.0501923908875639
774000000,1.0335786621940244
775000000,1.0198504127328423
776000000,1.0115920676333818
777000000,1.016386193317315
778000000,1.0278243092908033
779000000,1.0404527430029307
780000000,1.0533774971090273
781000000,1.0657796211155746
782000000,1.0771978098815271
783000000,1.0910206402588634
784000000,1.1054210473612254
785000000,1.1212425750226256
786000000,1.1368805803663597
787000000,1.1523425843464632
788000000,1.1678932114379807
789000000,1.182649444746152
790000000,1.1974126232424012
791000000,1.212347648647798
792000000,1.2304779963694077
793000000,1.2486881205430242
794000000,1.267854739371382
795000000,1.2873666518853575
796000000,1.306027446584527
797000000,1.323440680020069
798000000,1.3382225337235705
799000000,1.3533449786624452
800000000,1.3660381068594236
801000000,1.3791307284484395
802000000,1.3904422945189447
803000000,1.4067287252500191
804000000,1.422270478714494
805000000,1.4342297762349931
806000000,1.4518939328110347
807000000,1.4661371065758178
808000000,1.4842629001364025
809000000,1.5003229456346783
810000000,1.515604657854664
811000000,1.529874758633027
812000000,1.5440848256997426
813000000,1.5584994114065474
814000000,1.5749993086956298
815000000,1.5951395396077348
816000000,1.621545205854232
817000000,1.6425723687853915
818000000,1.6684348441950134
819000000,1.6954365940422764
820000000,1.72430661424695
821000000,1.7524779600884255
822000000,1.7793004389551133
823000000,1.8057724850574546
824000000,1.8319059391041033
825000000,1.8575832421563727
826000000,1.883013669410411
827000000,1.9099061515789977
828000000,1.938723320750798
829000000,1.95767864201933
830000000,1.977213679179573
831000000,1.9922076806905946
832000000,2.0032971449132218
833000000,2.0085457182383326
834000000,2.0090706446807873
835000000,2.008688289418271
836000000,2.0015226136180204
837000000,1.988010837131209
838000000,1.972574500324317
839000000,1.9505145939359974
840000000,1.9240039215490363
841000000,1.8904168524723197
842000000,1.850652813095199
843000000,1.8054077258581798
844000000,1.7560015376887421
845000000,1.704233177413369
846000000,1.6523354476653402
847000000,1.5987354460338696
848000000,1.5471244602883774
849000000,1.497164155818282
850000000,1.4477680469427954
851000000,1.4059787323391357
852000000,1.3654865005846004
853000000,1.329965661921186
854000000,1.3034628112675972
855000000,1.277463975133624
856000000,1.2566107670040472
857000000,1.2402248235714637
858000000,1.2234057928235564
859000000,1.210827998380604
860000000,1.1975114732980507
861000000,1.1853696775094142
862000000,1.1749151247025749
863000000,1.163257371326466
864000000,1.1552356479409802
865000000,1.1481478391037456
866000000,1.140820610937307
867000000,1.13527662560653
868000000,1.1284956644768116
869000000,1.119711335634627
870000000,1.1109342523370573
871000000,1.1006189019820607
872000000,1.0907283725244368
873000000,1.0804850389336786
874000000,1.070248580491756
875000000,1.0610079014180205
876000000,1.0534911109478597
877000000,1.0459270403265695
878000000,1.0391399331488842
879000000,1.033105822545574
880000000,1.0292659487201297
881000000,1.028460413049624
882000000,1.0315892544886225
883000000,1.037391207202999
884000000,1.0474898674035409
885000000,1.0601595570358247
886000000,1.0740508836954377
887000000,1.0876133982383924
888000000,1.0981677886484882
889000000,1.1087212732845109
890000000,1.1174038365760195
891000000,1.1251776003552105
892000000,1.1334252445987654
893000000,1.1413192802253465
894000000,1.1490909893761545
895000000,1.1570971584783367
896000000,1.1649111106415369
897000000,1.1727057504962017
898000000,1.1803546950869346
899000000,1.18745948526532
900000000,1.1915622539211936
901000000,1.1980406124671046
902000000,1.2016757049905697
903000000,1.2035373612345348
904000000,1.205138881878693
905000000,1.2049914220624471
906000000,1.2037697027778242
907000000,1.1997409417602327
908000000,1.1941814331677936
909000000,1.187008552237553
910000000,1.1785066601538055
911000000,1.170869756810846
912000000,1.165127523904691
913000000,1.1663698389141288
914000000,1.1696723979999963
915000000,1.1762087848253393
916000000,1.1850627699035208
917000000,1.1960626641056753
918000000,1.2087917286415772
919000000,1.2208566443486368
920000000,1.2331406637512063
921000000,1.2450690803330922
922000000,1.2571507206351287
923000000,1.2698029654014957
924000000,1.280889383489823
925000000,1.2944772488079606
926000000,1.3063384877148347
927000000,1.316505065412334
928000000,1.3253374562298772
929000000,1.3338197368237188
930000000,1.3407063392917131
931000000,1.3468363459507973
932000000,1.3499429577795312
933000000,1.3503100625442475
934000000,1.3510485893325506
935000000,1.3515950583329186
936000000,1.353148288927457
937000000,1.3539098739433992
938000000,1.3611810492701601
939000000,1.364505505365822
940000000,1.3672142448059443
941000000,1.3718390837295014
942000000,1.3764537747325387
943000000,1.3804622757161058
944000000,1.3849827600392532
945000000,1.3902586972359996
946000000,1.3968409763854241
947000000,1.4041701096879955
948000000,1.4115514393731943
949000000,1.4171753643559422
950000000,1.4218417019455631
951000000,1.4262296621984132
952000000,1.429329581845164
953000000,1.4314512140436593
954000000,1.441081107397842
955000000,1.4460194594070805
956000000,1.4524494021197378
957000000,1.4599053040651846
958000000,1.4653030155036295
959000000,1.4723082804582803
960000000,1.481249692150488
961000000,1.4841917915676555
962000000,1.48811278639983
963000000,1.4906899068629342
964000000,1.4949675115876722
965000000,1.4990091669063474
966000000,1.5042174982708783
967000000,1.5095324839720434
968000000,1.5174131742306944
969000000,1.5245098504092058
970000000,1.53411651799707
971000000,1.5433278817734355
972000000,1.5530298510672824
973000000,1.5603099555349669
974000000,1.5686323366703014
975000000,1.5753938907239953
976000000,1.580679950242519
977000000,1.5864209087083443
978000000,1.5907874374477107
979000000,1.5931791077685915
980000000,1.5928519314384157
981000000,1.5939617916612496
982000000,1.5978096454141584
983000000,1.5991119511813456
984000000,1.6033830523864732
985000000,1.6030470267137888
986000000,1.6070874685448484
987000000,1.6127562865600569
988000000,1.6163391489293442
989000000,1.6183016550686569
990000000,1.619914202748351
991000000,1.623891766694872
992000000,1.625430529080036
993000000,1.6272388646364717
994000000,1.6268758002865098
995000000,1.624923813039844
996000000,1.6242238893037273
997000000,1.619148003620186
998000000,1.6158114260806224
999000000,1.6119594052030506
1000000000,1.606597054732203
1001000000,1.6019092242678157
1002000000,1.595642652787586
1003000000,1.5871971992277045
1004000000,1.576104620865379
1005000000,1.562584985581695
1006000000,1.5467977423054322
1007000000,1.5318254524031127
1008000000,1.5161212775891513
1009000000,1.4963164261832234
1010000000,1.4773771797629354
1011000000,1.4569328117911844
1012000000,1.435768629173046
1013000000,1.4137390943808155
1014000000,1.3893156812143665
1015000000,1.367460496355984
1016000000,1.3480625899720717
1017000000,1.3290281755495765
1018000000,1.3123943554177753
1019000000,1.2976153928626168
1020000000,1.2853295689792283
1021000000,1.2705745036422313
1022000000,1.2579348735142448
1023000000,1.2448126364918288
1024000000,1.2328995719033136
1025000000,1.2200866470512197
1026000000,1.2097297450974347
1027000000,1.1993122630657724
1028000000,1.189756171726022
1029000000,1.179810560056783
1030000000,1.1695600498606917
1031000000,1.1601207223783805
1032000000,1.1519349633040132
1033000000,1.1453867410421195
1034000000,1.1397730515135465
1035000000,1.1351059958900638
1036000000,1.1309975324416994
1037000000,1.127005413818034
1038000000,1.1242073565862718
1039000000,1.1220926276150396
1040000000,1.1212532820922938
1041000000,1.1228522622788968
1042000000,1.1254557248776829
1043000000,1.130354323517377
1044000000,1.1356133074747712
1045000000,1.142609091847761
1046000000,1.1487656218890046
1047000000,1.1545409385825676
1048000000,1.1600159026241863
1049000000,1.1642677188391257
1050000000,1.1674093799014535
1051000000,1.1706008685115903
1052000000,1.1736713447203828
1053000000,1.175727365918354
1054000000,1.1785766100002282
1055000000,1.1821017170386492
1056000000,1.1843200202439124
1057000000,1.1894827389670795
1058000000,1.1935214966111967
1059000000,1.1969168878084993
1060000000,1.1995796454413
1061000000,1.199741741881667
1062000000,1.1971677313726103
1063000000,1.194407319269859
1064000000,1.190137083418685
1065000000,1.1861017271592147
1066000000,1.1818266512554503
1067000000,1.1767209376668695
1068000000,1.1713638265225665
1069000000,1.1679127147007222
1070000000,1.1648857493618887
1071000000,1.1646611307976522
1072000000,1.1654388356258454
1073000000,1.1683076210592123
1074000000,1.1730411686507862
1075000000,1.1790233472401865
1076000000,1.1852885660959382
1077000000,1.191518292446441
1078000000,1.1986372132308778
1079000000,1.2055306660674772
1080000000,1.2155932438668111
1081000000,1.226361489120704
1082000000,1.238433875829665
1083000000,1.2518922540470252
1084000000,1.2669939047269563
1085000000,1.2830846562883391
1086000000,1.2990346596080136
1087000000,1.3134641121513364
1088000000,1.3284392072021187
1089000000,1.34245320140919
1090000000,1.3558948919148783
1091000000,1.3689694237379038
1092000000,1.3830050742928002
1093000000,1.3962983300956866
1094000000,1.4113734266355173
1095000000,1.4268545525409297
1096000000,1.442945259786277
1097000000,1.4592017199551446
1098000000,1.4738883017677515
1099000000,1.486980061044481
1100000000,1.4997923118886116
1101000000,1.5124788079445615
1102000000,1.5247488045185302
1103000000,1.5362649010422258
1104000000,1.54671373257995
1105000000,1.5563115472359184
1106000000,1.5649896069213887
1107000000,1.5746628111474053
